,id,case_number,date,block,iucr,primary_type,description,location_description,arrest,domestic,beat,district,ward,community_area,fbi_code,x_coordinate,y_coordinate,year,updated_on,latitude,longitude,location
799,14033021,JJ494054,2025-11-18T15:45:00.000,009XX W LAKE ST,0312,ROBBERY,ARMED - KNIFE / CUTTING INSTRUMENT,CTA PLATFORM,False,False,1214,12,27,28,03,1169909.0,1901639.0,2025,2025-11-26T15:42:04.000,41.885596865,-87.651514924,"
,  
(41.885596865, -87.651514924)"
800,14032820,JJ494251,2025-11-18T15:44:00.000,003XX W CERMAK RD,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,True,False,914,9,11,34,06,1174359.0,1889753.0,2025,2025-11-26T15:42:04.000,41.852882701,-87.635528609,"
,  
(41.852882701, -87.635528609)"
801,14034829,JJ496484,2025-11-18T15:43:00.000,014XX W Belle Plaine Ave,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,False,False,1912,19,47,6,11,1165854.0,1927325.0,2025,2025-11-26T15:42:04.000,41.956168228,-87.665671238,"
,  
(41.956168228, -87.665671238)"
802,14032762,JJ494013,2025-11-18T15:42:00.000,014XX W TAYLOR ST,0820,THEFT,$500 AND UNDER,RESTAURANT,True,False,1231,12,28,28,06,1167006.0,1895688.0,2025,2025-11-26T15:42:04.000,41.869329653,-87.662346102,"
,  
(41.869329653, -87.662346102)"
803,14037358,JJ499593,2025-11-18T15:40:00.000,081XX S KINGSTON AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,False,422,4,7,46,05,1194592.0,1851557.0,2025,2025-11-26T15:42:04.000,41.747595584,-87.562525675,"
,  
(41.747595584, -87.562525675)"
804,14033943,JJ495540,2025-11-18T15:37:00.000,067XX S DAMEN AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,False,True,726,7,16,67,26,1164188.0,1859977.0,2025,2025-11-26T15:42:04.000,41.77139465,-87.673698194,"
,  
(41.77139465, -87.673698194)"
805,14032619,JJ493991,2025-11-18T15:30:00.000,013XX W LOYOLA AVE,1120,DECEPTIVE PRACTICE,FORGERY,COMMERCIAL / BUSINESS OFFICE,False,False,2432,24,49,1,10,1166090.0,1943804.0,2025,2025-11-26T15:42:04.000,42.00138207,-87.664330506,"
,  
(42.00138207, -87.664330506)"
806,14032801,JJ494302,2025-11-18T15:30:00.000,001XX N LEAMINGTON AVE,0810,THEFT,OVER $500,OTHER (SPECIFY),False,False,1532,15,28,25,06,1142033.0,1900269.0,2025,2025-11-26T15:42:04.000,41.882399565,-87.753915861,"
,  
(41.882399565, -87.753915861)"
807,14032787,JJ494015,2025-11-18T15:30:00.000,047XX N KEYSTONE AVE,0520,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,APARTMENT,True,True,1722,17,39,14,04A,1148546.0,1931049.0,2025,2025-11-26T15:42:04.000,41.966739557,-87.729203503,"
,  
(41.966739557, -87.729203503)"
808,14033182,JJ494561,2025-11-18T15:30:00.000,0000X E MONROE ST,0460,BATTERY,SIMPLE,HOTEL / MOTEL,False,False,112,1,34,32,08B,1176591.0,1899936.0,2025,2025-11-26T15:42:04.000,41.880775433,-87.627029031,"
,  
(41.880775433, -87.627029031)"
809,14032960,JJ494115,2025-11-18T15:30:00.000,046XX S INDIANA AVE,0495,BATTERY,AGGRAVATED OF A SENIOR CITIZEN,APARTMENT,False,False,215,2,3,38,04B,1178379.0,1874329.0,2025,2025-11-26T15:42:04.000,41.810467472,-87.621243351,"
,  
(41.810467472, -87.621243351)"
810,14033336,JJ494778,2025-11-18T15:30:00.000,078XX S PHILLIPS AVE,1549,PROSTITUTION,OTHER PROSTITUTION OFFENSE,SIDEWALK,True,False,421,4,7,43,16,1193889.0,1853458.0,2025,2025-11-26T15:42:04.000,41.752829334,-87.565039426,"
,  
(41.752829334, -87.565039426)"
811,14032760,JJ494035,2025-11-18T15:29:00.000,015XX E 67TH ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,True,False,332,3,5,43,06,1187705.0,1860871.0,2025,2025-11-26T15:42:04.000,41.773320568,-87.587465382,"
,  
(41.773320568, -87.587465382)"
812,14032607,JJ493959,2025-11-18T15:24:00.000,030XX N HALSTED ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,1933,19,44,6,06,1170394.0,1920533.0,2025,2025-11-26T15:42:04.000,41.93743245,-87.649180491,"
,  
(41.93743245, -87.649180491)"
813,14032963,JJ493973,2025-11-18T15:23:00.000,016XX E 50TH ST,0560,ASSAULT,SIMPLE,APARTMENT,False,False,222,2,5,39,08A,1187945.0,1872184.0,2025,2025-11-26T15:42:04.000,41.804358584,-87.586225242,"
,  
(41.804358584, -87.586225242)"
814,14032689,JJ494127,2025-11-18T15:20:00.000,007XX W 63RD ST,0484,BATTERY,"PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY",SCHOOL - PUBLIC BUILDING,False,False,723,7,20,68,08B,1172236.0,1863088.0,2025,2025-11-26T15:42:04.000,41.779758427,-87.64410563,"
,  
(41.779758427, -87.64410563)"
815,14032887,JJ494044,2025-11-18T15:19:00.000,0000X N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,False,112,1,34,32,06,1176364.0,1900537.0,2025,2025-11-26T15:42:04.000,41.882429735,-87.627844406,"
,  
(41.882429735, -87.627844406)"
816,14032576,JJ493958,2025-11-18T15:17:00.000,042XX N KEDZIE AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE - GARAGE,False,False,1724,17,33,16,05,1154293.0,1928022.0,2025,2025-11-26T15:42:04.000,41.958320138,-87.708153714,"
,  
(41.958320138, -87.708153714)"
817,14032714,JJ493987,2025-11-18T15:10:00.000,074XX W TALCOTT AVE,0460,BATTERY,SIMPLE,HOSPITAL BUILDING / GROUNDS,False,False,1612,16,41,10,08B,1125755.0,1938877.0,2025,2025-11-26T15:42:04.000,41.988630807,-87.812829371,"
,  
(41.988630807, -87.812829371)"
818,14032700,JJ493967,2025-11-18T15:06:00.000,038XX W 69TH PL,0545,ASSAULT,"PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY",SCHOOL - PUBLIC GROUNDS,True,False,833,8,23,65,08A,1151903.0,1858240.0,2025,2025-11-26T15:42:04.000,41.766877777,-87.718776712,"
,  
(41.766877777, -87.718776712)"
819,14033882,JJ494337,2025-11-18T15:05:00.000,048XX S LAPORTE AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,False,False,814,8,22,56,05,1144177.0,1872036.0,2025,2025-11-26T15:42:04.000,41.804884296,-87.746751043,"
,  
(41.804884296, -87.746751043)"
820,14032904,JJ494002,2025-11-18T15:05:00.000,046XX W IRVING PARK RD,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,False,1722,17,45,15,06,1144677.0,1926187.0,2025,2025-11-26T15:42:04.000,41.95347181,-87.743552438,"
,  
(41.95347181, -87.743552438)"
821,14032667,JJ493964,2025-11-18T15:03:00.000,015XX W ERIE ST,0560,ASSAULT,SIMPLE,SIDEWALK,False,True,1215,12,1,24,08A,1165896.0,1904437.0,2025,2025-11-26T15:42:04.000,41.893361335,-87.666171496,"
,  
(41.893361335, -87.666171496)"
822,14033813,JJ494826,2025-11-18T15:00:00.000,010XX N WOLCOTT AVE,0820,THEFT,$500 AND UNDER,RESIDENCE - PORCH / HALLWAY,False,False,1212,12,1,24,06,1163543.0,1907037.0,2025,2025-11-26T15:42:04.000,41.900545814,-87.6747399,"
,  
(41.900545814, -87.6747399)"
823,14033086,JJ494352,2025-11-18T15:00:00.000,026XX N SPAULDING AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,APARTMENT,False,False,1412,14,35,22,11,1153631.0,1917317.0,2025,2025-11-26T15:42:04.000,41.928958064,-87.710873275,"
,  
(41.928958064, -87.710873275)"
824,14034864,JJ495683,2025-11-18T15:00:00.000,029XX W ARTHINGTON ST,0820,THEFT,$500 AND UNDER,OTHER (SPECIFY),False,False,1135,11,28,27,06,1156929.0,1895897.0,2025,2025-11-26T15:42:04.000,41.870113358,-87.699335813,"
,  
(41.870113358, -87.699335813)"
825,14035340,JJ497193,2025-11-18T15:00:00.000,032XX W CARROLL AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,False,1123,11,28,27,11,1154588.0,1902217.0,2025,2025-11-26T15:42:04.000,41.887503211,-87.707761263,"
,  
(41.887503211, -87.707761263)"
826,14033016,JJ494042,2025-11-18T15:00:00.000,054XX N LINCOLN AVE,1755,OFFENSE INVOLVING CHILDREN,CHILD ABANDONMENT,POLICE FACILITY / VEHICLE PARKING LOT,False,False,2011,20,40,4,20,1158435.0,1935858.0,2025,2025-11-26T15:42:04.000,41.979738594,-87.692710749,"
,  
(41.979738594, -87.692710749)"
827,14033265,JJ494720,2025-11-18T15:00:00.000,018XX W GARFIELD BLVD,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,SCHOOL - PUBLIC BUILDING,False,False,932,9,16,61,04B,1165100.0,1868208.0,2025,2025-11-26T15:42:04.000,41.793962327,-87.670122389,"
,  
(41.793962327, -87.670122389)"
828,14032644,JJ493935,2025-11-18T14:58:00.000,112XX S HOMEWOOD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,2212,22,19,75,08B,1165410.0,1830013.0,2025,2025-11-26T15:42:04.000,41.689143038,-87.670065135,"
,  
(41.689143038, -87.670065135)"
829,14032587,JJ493984,2025-11-18T14:50:00.000,0000X E 11TH ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,STREET,False,False,123,1,4,32,11,1177120.0,1895753.0,2025,2025-11-26T15:42:04.000,41.869285075,-87.625213327,"
,  
(41.869285075, -87.625213327)"
830,14032876,JJ494000,2025-11-18T14:49:00.000,027XX N CLYBOURN AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,1931,19,32,7,06,1162872.0,1918208.0,2025,2025-11-26T15:42:04.000,41.93121391,-87.676890454,"
,  
(41.93121391, -87.676890454)"
831,14032755,JJ493965,2025-11-18T14:45:00.000,068XX S STONY ISLAND AVE,0560,ASSAULT,SIMPLE,SMALL RETAIL STORE,False,False,332,3,5,43,08A,1188039.0,1860024.0,2025,2025-11-26T15:42:04.000,41.770988374,-87.586268005,"
,  
(41.770988374, -87.586268005)"
832,14032720,JJ494170,2025-11-18T14:45:00.000,051XX S DR MARTIN LUTHER KING JR DR,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,True,231,2,3,40,08A,1179796.0,1871087.0,2025,2025-11-26T15:42:04.000,41.801538809,-87.616145232,"
,  
(41.801538809, -87.616145232)"
833,14033470,JJ494787,2025-11-18T14:45:00.000,001XX W 103RD ST,0460,BATTERY,SIMPLE,STREET,False,False,511,5,9,49,08B,1177304.0,1836661.0,2025,2025-11-26T15:42:04.000,41.70712655,-87.626321787,"
,  
(41.70712655, -87.626321787)"
834,14032651,JJ494063,2025-11-18T14:44:00.000,008XX N LOCKWOOD AVE,031A,ROBBERY,ARMED - HANDGUN,DRIVEWAY - RESIDENTIAL,False,False,1524,15,37,25,03,1140869.0,1905102.0,2025,2025-11-26T15:42:04.000,41.895683398,-87.758071166,"
,  
(41.895683398, -87.758071166)"
835,14033722,JJ495384,2025-11-18T14:43:00.000,026XX W 79TH ST,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,False,True,835,8,18,70,26,1159986.0,1852128.0,2025,2025-11-26T15:42:04.000,41.749943228,-87.689316768,"
,  
(41.749943228, -87.689316768)"
836,14032590,JJ493916,2025-11-18T14:43:00.000,045XX S DAMEN AVE,0530,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,DEPARTMENT STORE,False,False,924,9,12,61,04A,1163669.0,1874288.0,2025,2025-11-26T15:42:04.000,41.810676762,-87.675199089,"
,  
(41.810676762, -87.675199089)"
837,14032964,JJ494014,2025-11-18T14:40:00.000,042XX S PRAIRIE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,213,2,3,38,08B,1178742.0,1877055.0,2025,2025-11-26T15:42:04.000,41.817939584,-87.619828901,"
,  
(41.817939584, -87.619828901)"
838,14032611,JJ493913,2025-11-18T14:37:00.000,021XX W PETERSON AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,False,2413,24,40,2,06,1160994.0,1939841.0,2025,2025-11-26T15:42:04.000,41.990615196,-87.683188577,"
,  
(41.990615196, -87.683188577)"
839,14033799,JJ494537,2025-11-18T14:35:00.000,025XX W FITCH AVE,0890,THEFT,FROM BUILDING,RESIDENCE - PORCH / HALLWAY,False,False,2411,24,50,2,06,1158111.0,1947358.0,2025,2025-11-26T15:42:04.000,42.011301687,-87.693586328,"
,  
(42.011301687, -87.693586328)"
840,14033810,JJ494697,2025-11-18T14:34:00.000,008XX W COLLEGE PKWY,0820,THEFT,$500 AND UNDER,RESIDENCE - PORCH / HALLWAY,False,False,1232,12,25,28,06,1171103.0,1892848.0,2025,2025-11-26T15:42:04.000,41.861447614,-87.647388337,"
,  
(41.861447614, -87.647388337)"
841,14032710,JJ493932,2025-11-18T14:32:00.000,030XX W GRAND AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE - COMMERCIAL,False,False,1211,12,27,23,14,1155780.0,1905678.0,2025,2025-11-26T15:42:04.000,41.896976591,-87.70329053,"
,  
(41.896976591, -87.70329053)"
842,14032586,JJ493898,2025-11-18T14:32:00.000,013XX S CHRISTIANA AVE,2027,NARCOTICS,POSSESS - CRACK,APARTMENT,True,False,1021,10,24,29,18,1154245.0,1893595.0,2025,2025-11-26T15:42:04.000,41.863850395,-87.709251093,"
,  
(41.863850395, -87.709251093)"
843,14033177,JJ494568,2025-11-18T14:30:00.000,042XX S ST LAWRENCE AVE,0460,BATTERY,SIMPLE,SCHOOL - PRIVATE BUILDING,False,False,214,2,4,38,08B,1180964.0,1877123.0,2025,2025-11-26T15:42:04.000,41.818075262,-87.611675899,"
,  
(41.818075262, -87.611675899)"
844,14032844,JJ494001,2025-11-18T14:30:00.000,024XX W 66TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,True,832,8,16,66,14,1161042.0,1860819.0,2025,2025-11-26T15:42:04.000,41.773770851,-87.685207145,"
,  
(41.773770851, -87.685207145)"
845,14032737,JJ493909,2025-11-18T14:30:00.000,002XX W NORTH AVE,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,STREET,False,False,1821,18,2,8,04B,1174342.0,1910991.0,2025,2025-11-26T15:42:04.000,41.911161444,-87.63495667,"
,  
(41.911161444, -87.63495667)"
846,14032668,JJ493908,2025-11-18T14:27:00.000,047XX W FULTON ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1113,11,28,25,08B,1144694.0,1901370.0,2025,2025-11-26T15:42:04.000,41.885371124,-87.744116759,"
,  
(41.885371124, -87.744116759)"
847,14032621,JJ494005,2025-11-18T14:25:00.000,050XX N SHERIDAN RD,0460,BATTERY,SIMPLE,OTHER (SPECIFY),False,False,2024,20,48,3,08B,1168714.0,1934055.0,2025,2025-11-26T15:42:04.000,41.97457394,-87.654961348,"
,  
(41.97457394, -87.654961348)"
848,14032565,JJ493883,2025-11-18T14:18:00.000,0000X W JACKSON BLVD,1330,CRIMINAL TRESPASS,TO LAND,COMMERCIAL / BUSINESS OFFICE,True,False,113,1,4,32,26,1175791.0,1898975.0,2025,2025-11-26T15:42:04.000,41.878156422,-87.629995452,"
,  
(41.878156422, -87.629995452)"
849,14032600,JJ493875,2025-11-18T14:15:00.000,060XX S STONY ISLAND AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,314,3,5,42,14,1187910.0,1865258.0,2025,2025-11-26T15:42:04.000,41.785353968,-87.586574257,"
,  
(41.785353968, -87.586574257)"
850,14032952,JJ494041,2025-11-18T14:14:00.000,048XX W POLK ST,0810,THEFT,OVER $500,SIDEWALK,False,False,1533,15,24,25,06,1144355.0,1895860.0,2025,2025-11-26T15:42:04.000,41.870257391,-87.745500226,"
,  
(41.870257391, -87.745500226)"
851,14032965,JJ493888,2025-11-18T14:10:00.000,072XX S YALE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,731,7,6,69,14,1175877.0,1856926.0,2025,2025-11-26T15:42:04.000,41.762768355,-87.6309418,"
,  
(41.762768355, -87.6309418)"
852,14032652,JJ494066,2025-11-18T14:09:00.000,007XX E 131ST ST,0710,THEFT,THEFT FROM MOTOR VEHICLE,STREET,False,False,533,5,10,54,06,1183490.0,1818546.0,2025,2025-11-26T15:42:04.000,41.657274888,-87.604230251,"
,  
(41.657274888, -87.604230251)"
853,14032906,JJ494100,2025-11-18T14:07:00.000,035XX N SOUTHPORT AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,1922,19,44,6,06,1166336.0,1923821.0,2025,2025-11-26T15:42:04.000,41.94654278,-87.663999897,"
,  
(41.94654278, -87.663999897)"
854,14038655,JJ500823,2025-11-18T14:05:00.000,005XX E 32ND ST,0890,THEFT,FROM BUILDING,APARTMENT,False,False,211,2,4,35,06,1180539.0,1883677.0,2025,2025-11-26T15:42:04.000,41.836069707,-87.613033345,"
,  
(41.836069707, -87.613033345)"
855,14032724,JJ493931,2025-11-18T14:04:00.000,027XX W WASHINGTON BLVD,0820,THEFT,$500 AND UNDER,APARTMENT,False,True,1222,12,27,27,06,1158124.0,1900570.0,2025,2025-11-26T15:42:04.000,41.88291222,-87.694820957,"
,  
(41.88291222, -87.694820957)"
856,14032690,JJ494094,2025-11-18T14:00:00.000,011XX S CENTRAL PARK AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1133,11,24,29,07,1152541.0,1895054.0,2025,2025-11-26T15:42:04.000,41.867887876,-87.715467882,"
,  
(41.867887876, -87.715467882)"
857,14032754,JJ493918,2025-11-18T14:00:00.000,022XX S DRAKE AVE,0460,BATTERY,SIMPLE,ALLEY,False,False,1024,10,22,30,08B,1153045.0,1889106.0,2025,2025-11-26T15:42:04.000,41.851555912,-87.713775169,"
,  
(41.851555912, -87.713775169)"
858,14032554,JJ493889,2025-11-18T14:00:00.000,001XX N ELIZABETH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1224,12,27,28,14,1167929.0,1900837.0,2025,2025-11-26T15:42:04.000,41.883439058,-87.658808982,"
,  
(41.883439058, -87.658808982)"
859,14039451,JJ502218,2025-11-18T14:00:00.000,038XX S WALLACE ST,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,False,False,915,9,11,60,05,1172928.0,1879418.0,2025,2025-11-27T15:40:37.000,41.824554374,-87.641086513,"
,  
(41.824554374, -87.641086513)"
860,14032859,JJ493961,2025-11-18T14:00:00.000,030XX E 79TH PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,422,4,7,46,08B,1197967.0,1852842.0,2025,2025-11-26T15:42:04.000,41.751038085,-87.550116081,"
,  
(41.751038085, -87.550116081)"
861,14038968,JJ501595,2025-11-18T14:00:00.000,011XX W ARMITAGE AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,1811,18,43,7,06,1168163.0,1913450.0,2025,2025-11-27T15:40:37.000,41.918044897,-87.657584897,"
,  
(41.918044897, -87.657584897)"
862,14032585,JJ493960,2025-11-18T14:00:00.000,017XX N WELLS ST,0890,THEFT,FROM BUILDING,RESTAURANT,False,False,1814,18,43,7,06,1174373.0,1912140.0,2025,2025-11-26T15:42:04.000,41.91431366,-87.63480841,"
,  
(41.91431366, -87.63480841)"
863,14035151,JJ497038,2025-11-18T14:00:00.000,067XX N WHIPPLE ST,0460,BATTERY,SIMPLE,SCHOOL - PUBLIC GROUNDS,False,False,2412,24,50,2,08B,1154813.0,1944439.0,2025,2025-11-26T15:42:04.000,42.003358825,-87.705799818,"
,  
(42.003358825, -87.705799818)"
864,14032664,JJ494130,2025-11-18T14:00:00.000,004XX S STATE ST,0560,ASSAULT,SIMPLE,LIBRARY,False,False,113,1,4,32,08A,1176436.0,1898416.0,2025,2025-11-26T15:42:04.000,41.876607964,-87.627644063,"
,  
(41.876607964, -87.627644063)"
865,14034175,JJ495816,2025-11-18T14:00:00.000,011XX N ASHLAND AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,1213,12,1,24,06,1165521.0,1907578.0,2025,2025-11-26T15:42:04.000,41.901988458,-87.667459199,"
,  
(41.901988458, -87.667459199)"
866,14033547,JJ495055,2025-11-18T14:00:00.000,016XX W GRACE ST,0820,THEFT,$500 AND UNDER,RESIDENCE - PORCH / HALLWAY,False,False,1922,19,47,6,06,1164537.0,1925292.0,2025,2025-11-26T15:42:04.000,41.950617636,-87.670570636,"
,  
(41.950617636, -87.670570636)"
867,14032608,JJ493905,2025-11-18T13:54:00.000,006XX W IRVING PARK RD,0460,BATTERY,SIMPLE,OTHER (SPECIFY),False,False,1915,19,46,3,08B,1171127.0,1926803.0,2025,2025-11-26T15:42:04.000,41.954621476,-87.64630191,"
,  
(41.954621476, -87.64630191)"
868,14033270,JJ494640,2025-11-18T13:34:00.000,001XX N ADA ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1224,12,27,28,07,1167396.0,1901347.0,2025,2025-11-26T15:42:04.000,41.884850015,-87.66075151,"
,  
(41.884850015, -87.66075151)"
869,14038669,JJ501275,2025-11-18T13:31:00.000,026XX W THOMAS ST,1751,OFFENSE INVOLVING CHILDREN,CRIMINAL SEXUAL ABUSE BY FAMILY MEMBER,RESIDENCE,False,True,1211,12,36,24,17,1158502.0,1907215.0,2025,2025-11-26T15:42:04.000,41.901138962,-87.693250896,"
,  
(41.901138962, -87.693250896)"
870,14032557,JJ493879,2025-11-18T13:30:00.000,021XX N CALIFORNIA AVE,1360,CRIMINAL TRESPASS,TO VEHICLE,STREET,False,False,1414,14,1,22,26,1157358.0,1914027.0,2025,2025-11-26T15:42:04.000,41.919854993,-87.697267367,"
,  
(41.919854993, -87.697267367)"
871,14032645,JJ494062,2025-11-18T13:30:00.000,008XX W WAVELAND AVE,0460,BATTERY,SIMPLE,SCHOOL - PUBLIC BUILDING,False,False,1923,19,44,6,08B,1169929.0,1924781.0,2025,2025-11-26T15:42:04.000,41.949099305,-87.650765114,"
,  
(41.949099305, -87.650765114)"
872,14033382,JJ494831,2025-11-18T13:30:00.000,0000X E 59TH ST,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,False,232,2,20,40,05,1177911.0,1865920.0,2025,2025-11-26T15:42:04.000,41.787403018,-87.623214708,"
,  
(41.787403018, -87.623214708)"
873,14033732,JJ495428,2025-11-18T13:30:00.000,016XX E 95TH ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,STREET,False,False,431,4,7,51,11,1188861.0,1842311.0,2025,2025-11-26T15:42:04.000,41.722362598,-87.58382047,"
,  
(41.722362598, -87.58382047)"
874,14032788,JJ494254,2025-11-18T13:28:00.000,063XX S AUSTIN AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,True,812,8,13,64,08A,1137512.0,1861691.0,2025,2025-11-26T15:42:04.000,41.776618014,-87.771443828,"
,  
(41.776618014, -87.771443828)"
875,14034504,JJ496275,2025-11-18T13:20:00.000,0000X S FRANKLIN ST,0810,THEFT,OVER $500,RESTAURANT,False,False,122,1,42,32,06,1174341.0,1899967.0,2025,2025-11-26T15:42:04.000,41.880911015,-87.635289839,"
,  
(41.880911015, -87.635289839)"
876,14032547,JJ493818,2025-11-18T13:20:00.000,002XX E 69TH ST,1345,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,CTA BUS,False,False,322,3,6,69,14,1178965.0,1859317.0,2025,2025-11-26T15:42:04.000,41.769259765,-87.619551131,"
,  
(41.769259765, -87.619551131)"
877,14032540,JJ493838,2025-11-18T13:15:00.000,109XX S DOTY AVE W,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,513,5,9,50,06,1185440.0,1832668.0,2025,2025-11-26T15:42:04.000,41.695982095,-87.596653142,"
,  
(41.695982095, -87.596653142)"
878,14033830,JJ494918,2025-11-18T13:14:00.000,081XX S SOUTH SHORE DR,0820,THEFT,$500 AND UNDER,RESIDENCE - PORCH / HALLWAY,False,False,422,4,7,46,06,1198563.0,1851672.0,2025,2025-11-26T15:42:04.000,41.747812614,-87.547971227,"
,  
(41.747812614, -87.547971227)"
879,14032581,JJ493896,2025-11-18T13:01:00.000,051XX N MILWAUKEE AVE,1220,DECEPTIVE PRACTICE,THEFT OF LOST / MISLAID PROPERTY,STREET,True,False,1623,16,45,11,11,1138427.0,1933668.0,2025,2025-11-26T15:42:04.000,41.974116083,-87.766346346,"
,  
(41.974116083, -87.766346346)"
880,14032514,JJ493803,2025-11-18T13:01:00.000,013XX N PAULINA ST,1240,DECEPTIVE PRACTICE,UNLAWFUL USE OF A COMPUTER,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1433,14,1,24,11,1164814.0,1909135.0,2025,2025-11-26T15:42:04.000,41.906276004,-87.670011875,"
,  
(41.906276004, -87.670011875)"
881,14033090,JJ494362,2025-11-18T13:00:00.000,0000X W WASHINGTON ST,0460,BATTERY,SIMPLE,GOVERNMENT BUILDING / PROPERTY,False,False,112,1,34,32,08B,1175732.0,1900816.0,2025,2025-11-26T15:42:04.000,41.88320956,-87.630156699,"
,  
(41.88320956, -87.630156699)"
882,14036262,JJ498312,2025-11-18T13:00:00.000,060XX S ELIZABETH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,713,7,16,67,14,1169023.0,1864729.0,2025,2025-11-26T15:42:04.000,41.784331593,-87.655837499,"
,  
(41.784331593, -87.655837499)"
883,14035673,JJ497472,2025-11-18T13:00:00.000,017XX S HALSTED ST,1310,CRIMINAL DAMAGE,TO PROPERTY,COMMERCIAL / BUSINESS OFFICE,False,False,1235,12,25,31,14,1171316.0,1891568.0,2025,2025-11-26T15:42:04.000,41.857930521,-87.646644039,"
,  
(41.857930521, -87.646644039)"
884,14033221,JJ494649,2025-11-18T13:00:00.000,060XX S LAFLIN ST,0485,BATTERY,AGGRAVATED OF A CHILD,SCHOOL - PUBLIC GROUNDS,False,False,713,7,16,67,04B,1167367.0,1864713.0,2025,2025-11-26T15:42:04.000,41.784323332,-87.661909508,"
,  
(41.784323332, -87.661909508)"
885,14032628,JJ493972,2025-11-18T13:00:00.000,081XX S VINCENNES AVE,0820,THEFT,$500 AND UNDER,SCHOOL - PUBLIC GROUNDS,False,False,622,6,6,44,06,1174708.0,1850883.0,2025,2025-11-26T15:42:04.000,41.74621174,-87.635406033,"
,  
(41.74621174, -87.635406033)"
886,14032502,JJ493780,2025-11-18T12:55:00.000,030XX W 26TH ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,False,1033,10,25,30,06,1156310.0,1886588.0,2025,2025-11-26T15:42:04.000,41.844580965,-87.701859714,"
,  
(41.844580965, -87.701859714)"
887,14032451,JJ493774,2025-11-18T12:52:00.000,005XX N STATE ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR / SERVICES,CTA PLATFORM,True,False,1834,18,42,8,11,1176278.0,1903807.0,2025,2025-11-26T15:42:04.000,41.891404732,-87.628061509,"
,  
(41.891404732, -87.628061509)"
